user,artist,time,dtype,value,pred
0.0,0.0,1461.0,org,1.0,0.7397237
0.0,0.0,1470.0,fake,1.0,0.79352385
0.0,0.0,1485.0,fake,1.0,0.73104286
0.0,0.0,1538.0,org,1.0,0.72753227
0.0,1.0,1498.0,fake,1.0,0.7603618
0.0,1.0,1526.0,org,1.0,0.77201134
0.0,2.0,1355.0,org,1.0,0.6594489
0.0,3.0,1379.0,org,1.0,0.8418367
0.0,3.0,1384.0,fake,1.0,0.8916141
0.0,3.0,1384.0,org,1.0,0.8916141
0.0,3.0,1385.0,fake,1.0,0.7924182
0.0,3.0,1464.0,org,1.0,0.84748906
0.0,5.0,1428.0,org,1.0,0.842505
0.0,6.0,1138.0,org,1.0,0.78613514
0.0,6.0,1153.0,fake,1.0,0.83739966
0.0,6.0,1153.0,org,1.0,0.83739966
0.0,9.0,1214.0,org,1.0,0.70296234
0.0,10.0,648.0,org,1.0,0.78485805
0.0,10.0,656.0,org,1.0,0.7633261
0.0,10.0,661.0,fake,1.0,0.8039924
0.0,10.0,1376.0,org,1.0,0.8646976
0.0,11.0,685.0,org,1.0,0.7593906
0.0,11.0,1308.0,fake,1.0,0.7075905
0.0,12.0,1285.0,org,1.0,0.7706285
0.0,14.0,633.0,org,1.0,0.8497554
0.0,14.0,641.0,fake,1.0,0.83467805
0.0,14.0,676.0,org,1.0,0.88659346
0.0,14.0,678.0,fake,1.0,0.80467045
0.0,14.0,679.0,org,1.0,0.76404715
0.0,16.0,678.0,org,1.0,0.66720724
0.0,17.0,626.0,fake,1.0,0.7285135
0.0,17.0,665.0,org,1.0,0.65331626
0.0,19.0,546.0,org,1.0,0.8835348
0.0,26.0,105.0,fake,0.0,-0.1031196
0.0,153.0,1417.0,fake,1.0,1.1886141
0.0,298.0,917.0,org,0.0,0.24342285
0.0,441.0,254.0,fake,0.0,0.16344318
0.0,505.0,292.0,fake,0.0,-0.13558382
0.0,879.0,131.0,fake,0.0,-0.049466666
0.0,890.0,1417.0,fake,1.0,1.1710973
0.0,890.0,1419.0,fake,1.0,1.1236904
0.0,927.0,1192.0,fake,0.0,0.02297929
0.0,1832.0,1427.0,fake,0.0,0.20117109
0.0,1945.0,1209.0,fake,1.0,0.68709016
0.0,1983.0,745.0,fake,0.0,0.2335854
0.0,2007.0,363.0,fake,0.0,-0.14081657
0.0,2039.0,216.0,org,0.0,-0.004357608
0.0,2146.0,485.0,fake,1.0,0.855712
0.0,2322.0,963.0,org,0.0,0.02993276
0.0,2611.0,429.0,fake,1.0,0.6419425
0.0,2832.0,1349.0,fake,0.0,0.090670325
0.0,2957.0,470.0,fake,0.0,0.16162531
1.0,22.0,645.0,fake,1.0,1.1404902
1.0,22.0,762.0,fake,1.0,1.1063204
1.0,22.0,904.0,fake,1.0,1.0696911
1.0,22.0,1365.0,fake,1.0,1.0957959
1.0,25.0,1411.0,fake,1.0,1.0309858
1.0,25.0,1411.0,org,1.0,1.0309858
1.0,25.0,1469.0,org,1.0,1.0059352
1.0,26.0,1446.0,org,1.0,1.0256338
1.0,28.0,1401.0,org,1.0,0.99660385
1.0,29.0,598.0,org,1.0,0.9095441
1.0,29.0,894.0,org,1.0,0.88899386
1.0,30.0,779.0,org,1.0,1.0928638
1.0,30.0,1202.0,fake,1.0,1.0136636
1.0,35.0,1251.0,org,1.0,0.67254126
1.0,36.0,445.0,org,1.0,0.96612895
1.0,36.0,1054.0,fake,1.0,0.9266554
1.0,37.0,1236.0,fake,1.0,1.0082335
1.0,37.0,1236.0,org,1.0,1.0082335
1.0,43.0,640.0,org,1.0,0.96928406
1.0,43.0,759.0,org,1.0,1.0455339
1.0,44.0,783.0,org,1.0,1.0398451
1.0,45.0,515.0,org,1.0,0.9735422
1.0,47.0,464.0,org,1.0,1.0110965
1.0,51.0,574.0,fake,1.0,0.81104827
1.0,53.0,1082.0,fake,1.0,1.0243145
1.0,60.0,886.0,fake,1.0,1.0836854
1.0,60.0,1070.0,fake,1.0,1.0818024
1.0,60.0,1075.0,fake,1.0,1.0998275
1.0,60.0,1080.0,fake,1.0,1.0480878
1.0,60.0,1110.0,fake,1.0,1.0889366
1.0,60.0,1492.0,fake,1.0,1.0786765
1.0,102.0,1369.0,fake,1.0,1.092748
1.0,208.0,572.0,fake,1.0,0.9761988
1.0,252.0,1293.0,fake,1.0,0.9152627
1.0,424.0,583.0,fake,1.0,0.9107827
1.0,543.0,1098.0,fake,1.0,0.95280117
1.0,571.0,858.0,fake,1.0,0.91023046
1.0,650.0,13.0,fake,0.0,0.15689836
1.0,801.0,1043.0,fake,1.0,0.9498217
1.0,801.0,1044.0,fake,1.0,0.94495565
1.0,1006.0,975.0,fake,1.0,0.70990777
1.0,1006.0,980.0,fake,1.0,0.77805376
1.0,1089.0,1453.0,fake,1.0,0.8433171
1.0,1089.0,1454.0,fake,1.0,0.7698896
1.0,1439.0,734.0,org,0.0,0.0143518
1.0,1703.0,648.0,org,0.0,0.20456596
1.0,1761.0,1568.0,org,0.0,0.02243378
2.0,46.0,1269.0,fake,1.0,0.92656994
2.0,55.0,1511.0,fake,1.0,0.9808808
2.0,55.0,1511.0,org,1.0,0.9808808
2.0,56.0,511.0,org,1.0,0.8534159
2.0,56.0,619.0,fake,1.0,0.90337056
2.0,56.0,719.0,org,1.0,0.8469982
2.0,56.0,725.0,org,1.0,0.82980925
2.0,56.0,890.0,fake,1.0,0.7839978
2.0,56.0,899.0,fake,1.0,0.844684
2.0,56.0,938.0,org,1.0,0.8070951
2.0,56.0,945.0,fake,1.0,0.8406996
2.0,56.0,1018.0,fake,1.0,0.88022685
2.0,56.0,1079.0,fake,1.0,0.8077721
2.0,56.0,1085.0,fake,1.0,0.8691102
2.0,56.0,1236.0,org,1.0,0.8183441
2.0,56.0,1277.0,org,1.0,0.8016698
2.0,57.0,1512.0,org,1.0,0.879395
2.0,59.0,1449.0,fake,1.0,0.7599715
2.0,60.0,512.0,fake,1.0,0.88345957
2.0,60.0,545.0,fake,1.0,0.9255915
2.0,61.0,1375.0,org,1.0,0.72569394
2.0,62.0,894.0,fake,1.0,0.9128782
2.0,62.0,987.0,fake,1.0,0.9700293
2.0,62.0,1343.0,org,1.0,0.9132838
2.0,63.0,747.0,fake,1.0,0.8465568
2.0,63.0,980.0,org,1.0,0.9146763
2.0,63.0,1041.0,fake,1.0,0.7710889
2.0,63.0,1063.0,org,1.0,0.8517395
2.0,63.0,1086.0,org,1.0,0.76522714
2.0,66.0,1024.0,org,1.0,0.6997199
2.0,67.0,723.0,fake,1.0,0.96089935
2.0,67.0,888.0,fake,1.0,0.95242035
2.0,68.0,615.0,fake,1.0,0.8319063
2.0,68.0,634.0,org,1.0,0.89253306
2.0,68.0,1025.0,org,1.0,0.8199752
2.0,69.0,941.0,org,1.0,0.9384022
2.0,70.0,775.0,org,1.0,0.942184
2.0,72.0,614.0,org,1.0,0.6890287
2.0,73.0,485.0,fake,1.0,0.9447798
2.0,77.0,261.0,org,1.0,0.8143153
2.0,84.0,80.0,org,0.0,0.06497708
2.0,102.0,968.0,fake,1.0,0.9125589
2.0,109.0,1188.0,org,0.0,0.06998743
2.0,510.0,760.0,fake,1.0,0.99054646
2.0,956.0,99.0,org,0.0,0.19416814
2.0,1138.0,1422.0,fake,0.0,0.088609174
2.0,1146.0,15.0,fake,0.0,0.03320778
2.0,1543.0,1369.0,fake,1.0,0.6594645
2.0,1545.0,1013.0,fake,1.0,0.69432116
2.0,1545.0,1379.0,fake,1.0,0.7074309
2.0,1547.0,1213.0,fake,1.0,0.67220986
2.0,2011.0,659.0,org,0.0,5.628864e-11
2.0,2298.0,715.0,org,0.0,-0.0044044405
2.0,2332.0,1320.0,fake,0.0,0.21367286
2.0,2863.0,666.0,fake,0.0,1.9581068e-06
3.0,56.0,785.0,fake,1.0,0.99437773
3.0,80.0,940.0,org,1.0,0.49974325
3.0,82.0,1382.0,org,1.0,0.9142139
3.0,87.0,1301.0,org,1.0,0.45193768
3.0,90.0,1139.0,org,1.0,1.0241181
3.0,94.0,924.0,org,1.0,0.85062313
3.0,95.0,1130.0,org,1.0,0.8657954
3.0,98.0,1023.0,org,1.0,0.94953954
3.0,101.0,957.0,org,1.0,0.98470557
3.0,102.0,756.0,fake,1.0,0.97838277
3.0,102.0,793.0,fake,1.0,1.0288312
3.0,102.0,1004.0,fake,1.0,0.9706467
