0,1,2,3
1.0,0.9,0.8802071660925811,0.8760844926897304
1.0,0.9180990535403429,0.9,0.867006308253353
1.0,0.9,0.8626688398834941,0.8453686426916477
1.0,0.9048918078139833,0.9,0.8971055143537754
1.0,0.9,0.8896895533778134,0.8579647080672391
1.0,0.9,0.8861242248547135,0.8784728660101335
1.0,0.9571802974817213,0.920389101774557,0.9178387991651396
1.0,0.9343071371245082,0.9064159128371514,0.9
1.0,0.9,0.8538326646512227,0.837816406947043
1.0,0.9,0.8500254455629078,0.8379305027848891
1.0,0.9,0.895762582646559,0.8803235493272316
1.0,0.9017120766170079,0.9,0.88885008501953
1.0,0.9,0.8422735329935632,0.8286700456836027
1.0,0.9,0.815257849677573,0.7261633433297981
1.0,0.9,0.8673389182494834,0.837765280467761
1.0,0.9466979002747904,0.9,0.8968905756958951
1.0,0.9,0.8459879508327353,0.8172999011592598
1.0,0.9,0.8636360561057942,0.8217972326887993
1.0,0.9600366502135014,0.9550488015938563,0.925531576851696
1.0,0.9,0.8758401062171935,0.8402631571515929
1.0,0.9,0.8745769012512672,0.847785687758762
1.0,0.9,0.8323865196133637,0.8098270505027046
1.0,0.9,0.8598707047089525,0.8486920539592209
1.0,0.9213274109007482,0.9,0.8643367925437658
1.0,0.9,0.8889776430851645,0.8781654400439326
1.0,0.9352143203425467,0.9259244035211268,0.9
1.0,0.9,0.8991222293028582,0.8821155719099979
1.0,0.9,0.8493513893649972,0.8473050399124119
1.0,0.9909732460903677,0.9210715052683768,0.9
1.0,0.9,0.7986407690068191,0.7931333981784857
1.0,0.9,0.8160381812449837,0.8041868092675879
1.0,0.9,0.8466078146566591,0.7879974141792255
1.0,0.9376415377266777,0.9,0.8589511790289089
1.0,0.92283482270814,0.9,0.7989607437721504
1.0,0.9435862420072634,0.9,0.882762297910238
1.0,0.9,0.8875841740742778,0.8327001950049462
1.0,0.9,0.8818447741803995,0.8543146094525401
1.0,0.9,0.8445003506692164,0.843461758105883
1.0,0.9755719161523433,0.9387336151585652,0.9376731801339319
1.0,0.9,0.8138788844845664,0.8084103057600863
1.0,0.9203764066891966,0.9202672522641041,0.9202672302860295
1.0,0.9376731801339319,0.9214273177812808,0.912399623061162
1.0,0.9350944226535471,0.9296661054567764,0.9224845762291808
1.0,0.9,0.7778502263459183,0.7729943188759794
1.0,0.9,0.8630105915213997,0.8224369419794559
1.0,0.9,0.8477203636766126,0.7753275513351117
1.0,0.9,0.8889897206233148,0.8618733416847495
1.0,0.947628455317301,0.9,0.8455378941170063
1.0,0.9,0.8306899932761239,0.8143144185525543
1.0,0.9,0.8787082892021345,0.8288701094922204
1.0,0.9655724248217213,0.9,0.8743733814887521
1.0,0.9,0.8957465686035492,0.8711015941872822
1.0,0.9,0.809996615184437,0.7710858505803382
1.0,0.9,0.8530512838687482,0.8072784021399012
1.0,0.9089454922746901,0.9,0.88885008501953
1.0,0.9603874689541549,0.9,0.8999999995313055
1.0,0.9,0.8586429284314118,0.8179428342462973
1.0,0.9,0.8671792801010926,0.8562393608500753
1.0,0.920389101774557,0.9114156843871525,0.9
1.0,0.9214273177812808,0.9,0.8926980406511164
1.0,0.9099631219098433,0.9088312429203943,0.9
1.0,0.9711959515690978,0.9626774856572807,0.939733806350978
1.0,0.9,0.8561002169317201,0.8483818513298811
1.0,0.9,0.8800647354797154,0.8714741553266574
1.0,0.9,0.8599388950867983,0.855185814753823
1.0,0.9823118684206377,0.9,0.8825593229606317
1.0,0.9,0.8095325156886065,0.8090230143977175
1.0,0.9911844003461153,0.9206657647343369,0.9
1.0,0.9,0.8618134179618909,0.8394953096106068
1.0,0.9,0.8999999999999965,0.8543145968013449
1.0,0.9,0.8379863361867199,0.8092757185904134
1.0,0.9354106515037457,0.9,0.8606340905686535
1.0,0.9256151677360698,0.9,0.856984991201934
1.0,0.9080237346477592,0.9,0.8682870735201395
1.0,0.9,0.853098469779511,0.8437595784910549
1.0,0.9,0.8043327438749424,0.7819619837417541
1.0,0.9142742936710038,0.9,0.8572010646733245
1.0,0.9,0.8902080345905885,0.8420592459895445
1.0,0.9,0.8997195911772023,0.8735168096835784
1.0,0.9,0.8471612466072467,0.8283702766011363
1.0,0.9256725566800802,0.9,0.8762647434063175
1.0,0.9580300120019833,0.9,0.8270313555399452
1.0,0.9450296607558428,0.9,0.8386199128951012
1.0,0.9511970294794161,0.9368329452248423,0.9
1.0,0.9702164133820639,0.9575611631671996,0.9442140123196441
1.0,0.9703727863154307,0.9247758147885761,0.9189501021045741
1.0,0.9997451420414751,0.9997451420414751,0.999745142040634
1.0,0.9,0.8436805339082578,0.7803000512992133
1.0,0.9,0.8230010889942341,0.8059651205366533
1.0,0.9,0.8520011604572407,0.8294857665146259
1.0,0.9452454669800899,0.9,0.8849912346274486
1.0,0.9,0.8734331759119255,0.8191065216954133
1.0,0.9,0.8231293586967773,0.7620390886462018
1.0,0.9224286649900518,0.9,0.8375661638863986
1.0,0.9084507846097304,0.9,0.8211883147214031
1.0,0.9,0.8820971110908806,0.8466146329396005
1.0,0.9485973362004376,0.9,0.7871262793075503
1.0,0.9104158240399379,0.9063115801272347,0.9012125710802454
1.0,0.9099967790460585,0.9088909006229178,0.9
1.0,0.9412948341368519,0.9388299025581976,0.9318119286926289
1.0,0.9,0.8868174214382699,0.8199250898756767
1.0,0.9088909006229178,0.9,0.8663426260220709
1.0,0.9,0.8999998562254464,0.899856853302715
1.0,0.9,0.8365217199772728,0.8330344657577365
1.0,0.9003572545297057,0.9,0.8796484968733415
1.0,0.9,0.8954748944856149,0.8438079569745734
1.0,0.9303016974428447,0.9,0.8721140120589812
1.0,0.9265356312682063,0.9,0.8828999547627842
1.0,0.9,0.8727795682336008,0.8017172569093615
1.0,0.9,0.8746318166490376,0.8671263211576182
1.0,0.9,0.876694181072854,0.874401103862689
1.0,0.9256151677360698,0.9199249416263906,0.914430096843257
1.0,0.9532398063320262,0.9,0.8694638518475717
1.0,0.9,0.46029792776229356,0.4589361353138189
1.0,0.9348021960892964,0.9,0.8803235493272316
1.0,0.9,0.8140585833712345,0.7923328498252704
1.0,0.9,0.8477205446079484,0.7968297990211123
1.0,0.9,0.8493544406269107,0.8383491723398572
1.0,0.9,0.856749152857054,0.8499607793909895
1.0,0.9,0.8228482011164449,0.7968576717369987
1.0,0.9580300120019833,0.9,0.8530899653499904
1.0,0.9,0.8647607991896519,0.8536193732779825
1.0,0.9,0.8457912326263314,0.8102610853138482
1.0,0.9643028148242594,0.9500413657635105,0.9388299025581976
1.0,0.9,0.813130981917124,0.8100601286260976
1.0,0.9,0.8497624656145208,0.8356147941588765
1.0,0.9,0.8993698854699181,0.8871402177430395
1.0,0.9249436256795357,0.9,0.8431210584680057
1.0,0.9823437047857508,0.9740369487360102,0.945551839631632
1.0,0.9,0.8559576583776921,0.8153272444227511
1.0,0.9230285371318905,0.9,0.882565133737759
1.0,0.9,0.8373309650801143,0.8260070844050889
1.0,0.9199249416263906,0.9,0.8947285500271931
1.0,0.9,0.855439698162553,0.83294980342544
1.0,0.9,0.8596251488222306,0.8471787510697767
1.0,0.9504506255335109,0.9303016974428447,0.9196526434441894
1.0,0.9,0.8369567028057665,0.8308494098485317
1.0,0.9,0.855129412008777,0.8418542545693597
1.0,0.9,0.8568773008986446,0.8551782136534462
1.0,0.994404431513599,0.9,0.8927516652527712
1.0,0.9364047030719375,0.902826571836303,0.9
1.0,0.9,0.8999631267131636,0.8999629879011697
1.0,0.9,0.8895824474452413,0.8410777387176521
1.0,0.9,0.8926933310801104,0.8599220801543985
1.0,0.9,0.8260070844050889,0.8112826840370548
1.0,0.9,0.8683760682696342,0.855185814753823
1.0,0.9343569409739456,0.9,0.8934616820754855
1.0,0.9341812563342491,0.9123672420260158,0.9
1.0,0.9,0.8616120507872396,0.8372348568082212
1.0,0.9,0.8610847711470188,0.8566492871934428
1.0,0.9330330809452797,0.9051583179507634,0.9
1.0,0.9288171280558597,0.9122757073670137,0.9
1.0,0.9369713505877686,0.9,0.8543401075344661
1.0,0.9,0.8795307304484073,0.8410741991405154
1.0,0.9350650826940219,0.9,0.8400124442429062
1.0,0.919385066229718,0.9179115849528651,0.9
1.0,0.9141644884276292,0.9,0.8830394912008904
1.0,0.9217955574524852,0.902826571836303,0.9
1.0,0.9,0.866330849206721,0.8582579171084058
1.0,0.9551989673784629,0.918093786257406,0.9
1.0,0.9824164701283382,0.9296661054567764,0.9270969801364213
1.0,0.9478811266577591,0.9321073632100627,0.9174559018927024
1.0,0.9,0.8574915309722677,0.8164963374822112
1.0,0.9,0.8262605612588426,0.8168141531177554
1.0,0.9603914628193134,0.960391462553576,0.9603874689541549
1.0,0.9,0.8713148481694076,0.8513897081239251
1.0,0.9,0.8106148602316968,0.7745610460677478
1.0,0.9,0.8226735717792462,0.675290794993731
1.0,0.9099967790460585,0.9065674491360893,0.9
1.0,0.9,0.8797412122861167,0.8784409463856451
1.0,0.9,0.8734331759119255,0.8116236651448159
1.0,0.9,0.8489504558741529,0.8351609574304314
1.0,0.9673673781332404,0.9,0.9
1.0,0.9997451420414751,0.9,0.9
1.0,0.9,0.7888031724850184,0.7496651145519311
1.0,0.9,0.8250793801185188,0.8139174885268611
1.0,0.9359478290480913,0.9,0.8985537681427075
1.0,0.961799096486412,0.9570034234246882,0.908813352883881
1.0,0.9839732509217322,0.9,0.8992225182388038
1.0,0.9,0.8583511933474993,0.8084329548553155
1.0,0.9,0.8692861513801184,0.8607542235619763
1.0,0.9,0.8526883926902169,0.8086025330080066
1.0,0.9,0.8899969693645214,0.8712343907323887
1.0,0.9,0.8997212450896188,0.8979502384635902
1.0,0.9359953527041935,0.9,0.8430035627729837
1.0,0.9,0.8639183073497948,0.8371304134207314
1.0,0.9237824366533841,0.9,0.8346905697322098
1.0,0.9,0.8965385139097747,0.8542578466912507
1.0,0.9,0.7836425685832314,0.7815153416924585
1.0,0.9257673299260145,0.9,0.8999871585141426
1.0,0.9,0.8334828090151499,0.7922924549503242
1.0,0.9,0.8262605612588426,0.8091802797811871
1.0,0.9,0.8168141531177554,0.7976797487804907
1.0,0.9621743679733615,0.962173177414548,0.9377560209564955
1.0,0.9,0.8063223097072091,0.7936006643142948
1.0,0.9,0.8712343907323887,0.8693374797119121
1.0,0.9,0.8996499629622889,0.8292253145765514
1.0,0.9370138246695499,0.9,0.8550153682547386
1.0,0.9999999999908549,0.9587287348987811,0.9
1.0,0.9,0.8516819075197953,0.8435075003903261
1.0,0.9,0.8933445846251887,0.883888782950801
1.0,0.9490592764528812,0.9,0.8751478367679825
1.0,0.914430096843257,0.9,0.8947285500271931
1.0,0.9,0.8971055143537754,0.8954748944856149
1.0,0.9,0.8041361706249934,0.7895686852222402
1.0,0.9,0.8710459757961168,0.8664509331557887
1.0,0.9224286649900518,0.9,0.8713148481694076
1.0,0.9,0.874091050086736,0.8473539888553938
1.0,0.9,0.8181225293275353,0.8159746415989261
1.0,0.9,0.8565236648763981,0.832302900501547
1.0,0.9,0.8528981939567736,0.8356147941588765
1.0,0.9,0.8757495274506365,0.8586939200510048
1.0,0.9248089750841321,0.9,0.8999871585141426
1.0,0.9256725566800802,0.9,0.8571831835346705
1.0,0.9,0.8789429061796614,0.8730361321051568
1.0,0.9,0.8720688361966341,0.8719554074254515
1.0,0.9942936921569101,0.9751877690320135,0.9646119700866033
1.0,0.9911844003517627,0.9911844003461153,0.9909732460903677
1.0,0.9,0.7967373726257003,0.776761305686981
1.0,0.9,0.8784728660101335,0.8440533852216043
1.0,0.9327064610496593,0.9,0.8981261653773529
1.0,0.9,0.8582002598534255,0.8371375964626321
1.0,0.9,0.8498494153899288,0.7943919970079514
1.0,0.9,0.8858804233058504,0.8711565867268102
1.0,0.9,0.8632211938149027,0.813130981917124
1.0,0.9,0.8145901571526997,0.7964344970255431
1.0,0.9,0.8902688315774503,0.8514696493149482
1.0,0.9,0.8903641944254187,0.8200156094049659
1.0,0.9363579568703381,0.9,0.8791616378911119
1.0,0.9,0.8678606952117178,0.8551782136534462
1.0,0.9,0.8935023229130534,0.8810527624665356
1.0,0.999735682747199,0.9,0.8999999138069593
1.0,0.9,0.8613574677095936,0.8129267054891454
1.0,0.9,0.8138940598168424,0.8117860306186819
1.0,0.9189501021045741,0.9143618440822489,0.9
1.0,0.9,0.893960338905247,0.8285360526411828
1.0,0.9107706299345906,0.9,0.8891557938950494
1.0,0.9450296607558428,0.9,0.893774119861021
1.0,0.9,0.8935023229130534,0.7797135237066601
1.0,0.9,0.8924020832882702,0.8125026989217142
1.0,0.9571802974817213,0.9343569409739456,0.9193364963361327
1.0,0.9,0.853112448851768,0.8459879508327353
1.0,0.9482263759812016,0.9229494265667231,0.9
1.0,0.9,0.8746318166490376,0.8689181846538199
1.0,0.9715514204641786,0.9,0.8917350295320453
1.0,0.9040859891032016,0.9,0.8938648195414547
1.0,0.9,0.8962851719552959,0.8257441623865747
1.0,0.9048807131893629,0.9,0.8896657895516443
1.0,0.9330330809452797,0.9,0.8918775090021567
1.0,0.9,0.8791616378911119,0.8410777387176521
1.0,0.9646119700866033,0.9643028148242594,0.9506517685873475
1.0,0.9999999999908549,0.9999999999529189,0.9999680066753098
1.0,0.9306209021075105,0.9,0.8807765630854875
1.0,0.9,0.8603288895212824,0.8514696493149482
1.0,0.9,0.7857207362875324,0.7680157962218982
1.0,0.9158316027172749,0.901896493984694,0.9
1.0,0.9,0.8130624391513652,0.796414836791647
1.0,0.9800110949012723,0.9415017006699722,0.9359478290480913
1.0,0.9641155157698523,0.9,0.8839373787915774
1.0,0.9,0.8626688398834941,0.7862880164648969
1.0,0.9898997831693228,0.9887007240560977,0.9689500455726374
1.0,0.9233568179909222,0.9,0.8531532472374662
1.0,0.9650479689073442,0.9,0.8917350295320453
1.0,0.9123586998812389,0.9,0.8241412314433931
1.0,0.9,0.8609035991446293,0.8081689704166766
1.0,0.9,0.8929298141055796,0.8859794825130844
1.0,0.9711959515690978,0.9,0.8853904571011123
1.0,0.9030995931358741,0.9,0.8839407770999473
1.0,0.9,0.8073124422317866,0.7964368046834436
1.0,0.924746280345009,0.9,0.8663104226584988
1.0,0.9,0.8999993552758442,0.8999993447799326
1.0,0.9063115801272347,0.9,0.8719723678719019
1.0,0.9031767999981317,0.9,0.8957465686035492
1.0,0.9,0.8937357896767191,0.8250308241077333
1.0,0.9085534933290154,0.9,0.8818621141037815
1.0,0.9368329452248423,0.9,0.8762253949594947
1.0,0.9,0.8358725379739883,0.8338377498045089
1.0,0.9,0.890917376549723,0.8371304134207314
1.0,0.9,0.8717021190699432,0.8561002169317201
1.0,0.9180331957678343,0.9143618440822489,0.9
1.0,0.9601919865711284,0.9,0.8546709033997401
1.0,0.9,0.861054502255123,0.838466775794493
1.0,0.9,0.8999999999999965,0.8543146094525401
1.0,0.9,0.8365967446780413,0.8250483961536277
1.0,0.9714504268255691,0.9515208368161534,0.9285044005781461
1.0,0.9104158240399379,0.9,0.8949812004870401
1.0,0.9345596652500623,0.90450302182997,0.9
1.0,0.9,0.8805693516796239,0.8579647080672391
1.0,0.9,0.8999999999896878,0.8999999999045436
1.0,0.9456330292184707,0.9071283507367,0.9
1.0,0.9122757073670137,0.9,0.879965334336746
1.0,0.9,0.8471535740650583,0.8402631571515929
1.0,0.9754627863369886,0.9,0.8997212450896188
1.0,0.9666799790339321,0.9257673299260145,0.9248089750841321
1.0,0.9697317125348849,0.949474713325134,0.9435862420072634
1.0,0.9,0.8999988706157515,0.8999988706059182
1.0,0.9,0.8481144322377634,0.8441276280522768
1.0,0.9401213478719789,0.9127915691105272,0.904286344995319
1.0,0.9,0.8927132952237992,0.879545825265735
1.0,0.920661224399094,0.9,0.8886925677652969
1.0,0.9100525780509675,0.9,0.8982874506794298
1.0,0.9,0.843823700842745,0.7872563504305056
1.0,0.9300157487827557,0.9,0.8910478736396473
1.0,0.9579048228864627,0.9567363130830966,0.9363793557484954
